,Id,Año,Mes,Día,Fecha ,Vehiculo victima,Sexo,Edad victima,Gravedad,Rango_etario
12063,LC-2020-0614717,2020,11,15,2020-11-15,SD,Varon,19,sd,Menos de 20
12064,LC-2020-0620116,2020,11,18,2020-11-18,AUTO,Varon,70,sd,Entre 61-80
12065,LC-2020-0626754,2020,11,24,2020-11-24,MOTO,Varon,21,sd, Entre 21- 40
12066,LC-2020-0639897,2020,12,2,2020-12-02,TRANSPORTE PUBLICO,Mujer,31,sd, Entre 21- 40
12067,LC-2020-0649994,2020,12,9,2020-12-09,SD,Varon,44,sd,Entre 41-60
12068,LC-2020-0649994,2020,12,9,2020-12-09,SD,Varon,42,sd,Entre 41-60
12069,LC-2020-0651442,2020,12,10,2020-12-10,CICLISTA,Varon,35,sd, Entre 21- 40
12070,LC-2020-0663037,2020,12,17,2020-12-17,SD,Varon,21,sd, Entre 21- 40
12071,LC-2020-0663917,2020,12,17,2020-12-17,SD,Mujer,27,sd, Entre 21- 40
12072,LC-2020-0003627,2020,1,2,2020-01-02,MOTO,Varon,38,sd, Entre 21- 40
12073,LC-2020-0017113,2020,1,9,2020-01-09,MOTO,Varon,33,sd, Entre 21- 40
12074,LC-2020-0020646,2020,1,10,2020-01-10,MOTO,Varon,29,sd, Entre 21- 40
12075,LC-2020-0027180,2020,1,13,2020-01-13,MOTO,Mujer,21,sd, Entre 21- 40
12076,LC-2020-0030272,2020,1,15,2020-01-15,MOTO,Mujer,27,sd, Entre 21- 40
12077,LC-2020-0032980,2020,1,16,2020-01-16,TAXI,Varon,54,sd,Entre 41-60
12078,LC-2020-0042671,2020,1,21,2020-01-21,CICLISTA,Varon,38,sd, Entre 21- 40
12079,LC-2020-0043282,2020,1,21,2020-01-21,MOTO,Varon,28,sd, Entre 21- 40
12080,LC-2020-0047048,2020,1,22,2020-01-22,SD,Varon,22,sd, Entre 21- 40
12081,LC-2020-0048387,2020,1,23,2020-01-23,MOTO,Varon,34,sd, Entre 21- 40
12082,LC-2020-0056510,2020,1,27,2020-01-27,SD,sd,0,sd,Menos de 20
12083,LC-2020-0056530,2020,1,27,2020-01-27,SD,sd,0,sd,Menos de 20
12084,LC-2020-0059293,2020,1,28,2020-01-28,SD,Mujer,57,sd,Entre 41-60
12085,LC-2020-0061308,2020,1,29,2020-01-29,MOTO,SD,0,sd,Menos de 20
12086,LC-2020-0061313,2020,1,29,2020-01-29,MOTO,Varon,43,sd,Entre 41-60
12087,LC-2020-0068156,2020,2,1,2020-02-01,SD,Varon,74,sd,Entre 61-80
12088,LC-2020-0069786,2020,2,2,2020-02-02,MOTO,Varon,33,sd, Entre 21- 40
12089,LC-2020-0074782,2020,2,4,2020-02-04,SD,Mujer,35,sd, Entre 21- 40
12090,LC-2020-0080006,2020,2,6,2020-02-06,PEATON,Mujer,48,sd,Entre 41-60
12091,LC-2020-0081824,2020,2,7,2020-02-07,AUTO,SD,0,sd,Menos de 20
12092,LC-2020-0101654,2020,2,16,2020-02-16,AUTO,Varon,47,sd,Entre 41-60
12093,LC-2020-0109400,2020,2,19,2020-02-19,UTILITARIO,Varon,31,sd, Entre 21- 40
12094,LC-2020-0113860,2020,2,21,2020-02-21,PEATON,Mujer,66,sd,Entre 61-80
12095,LC-2020-0114471,2020,2,21,2020-02-21,PEATON,Varon,74,sd,Entre 61-80
12096,LC-2020-0127069,2020,2,27,2020-02-27,CICLISTA,Mujer,27,sd, Entre 21- 40
12097,LC-2020-0129456,2020,2,28,2020-02-28,PEATON,Mujer,39,sd, Entre 21- 40
12098,LC-2020-0131892,2020,3,1,2020-03-01,MOTO,Varon,22,sd, Entre 21- 40
12099,LC-2020-0137419,2020,3,3,2020-03-03,AUTO,Mujer,40,sd,Entre 41-60
12100,LC-2020-0141535,2020,3,4,2020-03-04,PEATON,Varon,57,sd,Entre 41-60
12101,LC-2020-0141682,2020,3,5,2020-03-05,MOTO,Varon,20,sd, Entre 21- 40
12102,LC-2020-0145128,2020,3,6,2020-03-06,AUTO,Mujer,0,sd,Menos de 20
12103,LC-2020-0145329,2020,3,6,2020-03-06,TRANSPORTE PUBLICO,Mujer,42,sd,Entre 41-60
12104,LC-2020-0148225,2020,3,7,2020-03-07,PEATON,Mujer,56,sd,Entre 41-60
12105,LC-2020-0159189,2020,3,12,2020-03-12,MOTO,Varon,52,sd,Entre 41-60
12106,LC-2020-0220258,2020,4,28,2020-04-28,MOTO,Varon,31,sd, Entre 21- 40
12107,LC-2020-0226399,2020,5,4,2020-05-04,SD,Varon,31,sd, Entre 21- 40
12108,LC-2020-0235954,2020,5,11,2020-05-11,CICLISTA,Varon,53,sd,Entre 41-60
12109,LC-2020-0241672,2020,5,15,2020-05-15,CICLISTA,SD,0,sd,Menos de 20
12110,LC-2020-0241826,2020,5,15,2020-05-15,SD,Varon,29,sd, Entre 21- 40
12111,LC-2020-0242457,2020,5,15,2020-05-15,MOTO,Varon,52,sd,Entre 41-60
12112,LC-2020-0243054,2020,5,16,2020-05-16,AUTO,Varon,32,sd, Entre 21- 40
12113,LC-2020-0243248,2020,5,16,2020-05-16,CICLISTA,Mujer,28,sd, Entre 21- 40
12114,LC-2020-0244090,2020,5,17,2020-05-17,TAXI,Mujer,29,sd, Entre 21- 40
12115,LC-2020-0245209,2020,5,18,2020-05-18,TRANSPORTE PUBLICO,Mujer,30,sd, Entre 21- 40
12116,LC-2020-0248258,2020,5,19,2020-05-19,AUTO,Mujer,39,sd, Entre 21- 40
12117,LC-2020-0248531,2020,5,19,2020-05-19,CICLISTA,varon,32,GRAVE, Entre 21- 40
12118,LC-2020-0248531,2020,5,19,2020-05-19,CICLISTA,Mujer,48,sd,Entre 41-60
12119,LC-2020-0255715,2020,5,23,2020-05-23,CICLISTA,Mujer,54,sd,Entre 41-60
12120,LC-2020-0258499,2020,5,26,2020-05-26,MOTO,Varon,22,sd, Entre 21- 40
12121,LC-2020-0262800,2020,5,28,2020-05-28,MOTO,Varon,27,SD, Entre 21- 40
12122,LC-2020-0272478,2020,6,1,2020-06-01,PEATON,Mujer,71,sd,Entre 61-80
12123,LC-2020-0284504,2020,6,5,2020-06-05,AUTO,Mujer,53,sd,Entre 41-60
12124,LC-2020-0284543,2020,6,6,2020-06-06,MOTO,Varon,25,sd, Entre 21- 40
12125,LC-2020-0284852,2020,6,6,2020-06-06,TRANSPORTE PUBLICO,Mujer,57,sd,Entre 41-60
12126,LC-2020-0285207,2020,6,6,2020-06-06,AUTO,Varon,42,sd,Entre 41-60
12127,LC-2020-0289243,2020,6,9,2020-06-09,MOTO,Varon,25,sd, Entre 21- 40
12128,LC-2020-0364717,2020,6,25,2020-06-25,CICLISTA,Mujer,25,GRAVE, Entre 21- 40
12129,LC-2020-0372288,2020,6,28,2020-06-28,AUTO,Mujer,18,SD,Menos de 20
12130,LC-2020-0377443,2020,6,29,2020-06-29,MOTO,Varon,22,sd, Entre 21- 40
12131,LC-2020-0381757,2020,7,1,2020-07-01,MOTO,Varon,42,sd,Entre 41-60
12132,LC-2020-0383076,2020,7,1,2020-07-01,MOVIL,Mujer,40,sd,Entre 41-60
12133,LC-2020-0390457,2020,7,3,2020-07-03,MOTO,Varon,37,sd, Entre 21- 40
12134,LC-2020-0390598,2020,7,3,2020-07-03,SD,Mujer,67,sd,Entre 61-80
12135,LC-2020-0390598,2020,7,3,2020-07-03,SD,Varon,69,sd,Entre 61-80
12136,LC-2020-0439713,2020,7,16,2020-07-16,PEATON,Mujer,21,sd, Entre 21- 40
12137,LC-2020-0446022,2020,7,21,2020-07-21,MOTO,Varon,22,sd, Entre 21- 40
12138,LC-2020-0447978,2020,7,22,2020-07-22,CICLISTA,Varon,56,sd,Entre 41-60
12139,LC-2020-0453349,2020,7,27,2020-07-27,MOTO,Varon,54,sd,Entre 41-60
12140,LC-2020-0456535,2020,7,29,2020-07-29,PEATON,Varon,63,sd,Entre 61-80
12141,LC-2020-0460257,2020,8,1,2020-08-01,MOVIL,SD,0,sd,Menos de 20
12142,LC-2020-0460643,2020,8,1,2020-08-01,CICLISTA,Varon,56,sd,Entre 41-60
12143,LC-2020-0460803,2020,8,1,2020-08-01,CICLISTA,Varon,26,sd, Entre 21- 40
12144,LC-2020-0468251,2020,8,7,2020-08-07,CICLISTA,Varon,24,sd, Entre 21- 40
12145,LC-2020-0476189,2020,8,11,2020-08-11,CICLISTA,Varon,36,sd, Entre 21- 40
12146,LC-2020-0478596,2020,8,13,2020-08-13,MOTO,Varon,48,sd,Entre 41-60
12147,LC-2020-0480266,2020,8,14,2020-08-14,MOTO,Varon,26,sd, Entre 21- 40
12148,LC-2020-0482368,2020,8,16,2020-08-16,CICLISTA,Varon,41,sd,Entre 41-60
12149,LC-2020-0486094,2020,8,19,2020-08-19,PEATON,Varon,60,sd,Entre 61-80
12150,LC-2020-0488880,2020,8,21,2020-08-21,MOTO,Mujer,24,sd, Entre 21- 40
12151,LC-2020-0490659,2020,8,23,2020-08-23,CICLISTA,Varon,36,sd, Entre 21- 40
12152,LC-2020-0498221,2020,8,28,2020-08-28,MOTO,Varon,26,sd, Entre 21- 40
12153,LC-2020-0507143,2020,9,5,2020-09-05,MOTO,Varon,48,sd,Entre 41-60
12154,LC-2020-0508095,2020,9,6,2020-09-06,CICLISTA,Varon,27,sd, Entre 21- 40
12155,LC-2020-0509871,2020,9,7,2020-09-07,CICLISTA,Varon,41,sd,Entre 41-60
12156,LC-2020-0513879,2020,9,10,2020-09-10,SD,Varon,49,sd,Entre 41-60
12157,LC-2020-0521670,2020,9,15,2020-09-15,CICLISTA,Varon,30,sd, Entre 21- 40
12158,LC-2020-0522362,2020,9,16,2020-09-16,SD,Varon,37,sd, Entre 21- 40
12159,LC-2020-0526095,2020,9,18,2020-09-18,MOTO,Varon,32,sd, Entre 21- 40
12160,LC-2020-0526297,2020,9,18,2020-09-18,CICLISTA,Mujer,55,sd,Entre 41-60
12161,LC-2020-0526908,2020,9,19,2020-09-19,CICLISTA,Varon,19,sd,Menos de 20
12162,LC-2020-0532014,2020,9,22,2020-09-22,AUTO,Mujer,33,sd, Entre 21- 40
12163,LC-2020-0537858,2020,9,26,2020-09-26,MOTO,Varon,34,sd, Entre 21- 40
12164,LC-2020-0538775,2020,9,27,2020-09-27,CICLISTA,Varon,23,sd, Entre 21- 40
12165,LC-2020-0543196,2020,9,30,2020-09-30,MOTO,Varon,23,sd, Entre 21- 40
12166,LC-2020-0546114,2020,10,1,2020-10-01,SD,Varon,25,sd, Entre 21- 40
12167,LC-2020-0548696,2020,10,2,2020-10-02,SD,Varon,38,sd, Entre 21- 40
12168,LC-2020-0553803,2020,10,6,2020-10-06,SD,Mujer,66,sd,Entre 61-80
12169,LC-2020-0560915,2020,10,11,2020-10-11,SD,Varon,55,sd,Entre 41-60
12170,LC-2020-0567691,2020,10,15,2020-10-15,SD,Varon,0,sd,Menos de 20
12171,LC-2020-0574467,2020,10,20,2020-10-20,SD,Varon,24,sd, Entre 21- 40
12172,LC-2020-0574467,2020,10,20,2020-10-20,SD,Varon,19,sd,Menos de 20
12173,LC-2020-0576042,2020,10,21,2020-10-21,SD,Varon,28,sd, Entre 21- 40
12174,LC-2020-0580745,2020,10,25,2020-10-25,SD,Varon,23,sd, Entre 21- 40
12175,LC-2020-0591924,2020,11,1,2020-11-01,CICLISTA,Varon,29,sd, Entre 21- 40
12176,LC-2020-0593246,2020,11,2,2020-11-02,TRANSPORTE PUBLICO,Mujer,51,sd,Entre 41-60
12177,LC-2020-0593721,2020,11,2,2020-11-02,SD,Varon,62,sd,Entre 61-80
12178,LC-2020-0594024,2020,11,2,2020-11-02,CICLISTA,Mujer,30,sd, Entre 21- 40
12179,LC-2020-0595416,2020,11,3,2020-11-03,TAXI,Varon,63,sd,Entre 61-80
12180,LC-2020-0597045,2020,11,4,2020-11-04,SD,SD,0,sd,Menos de 20
12181,LC-2020-0603789,2020,11,9,2020-11-09,SD,SD,0,sd,Menos de 20
12182,LC-2020-0604950,2020,11,9,2020-11-09,SD,Mujer,48,sd,Entre 41-60
12183,LC-2020-0605431,2020,11,10,2020-11-10,MOTO,Varon,26,sd, Entre 21- 40
12184,LC-2020-0606068,2020,11,10,2020-11-10,CICLISTA,Varon,22,sd, Entre 21- 40
12185,LC-2020-0606068,2020,11,10,2020-11-10,CICLISTA,Mujer,56,sd,Entre 41-60
12186,LC-2020-0606714,2020,11,10,2020-11-10,SD,Mujer,0,sd,Menos de 20
12187,LC-2020-0608658,2020,11,12,2020-11-12,MOTO,Varon,28,sd, Entre 21- 40
12188,LC-2020-0608658,2020,11,12,2020-11-12,MOTO,Varon,6,sd,Menos de 20
12189,LC-2020-0608658,2020,11,12,2020-11-12,MOTO,Mujer,10,sd,Menos de 20
12190,LC-2020-0609089,2020,11,12,2020-11-12,PEATON,Mujer,62,sd,Entre 61-80
12191,LC-2020-0610220,2020,11,12,2020-11-12,SD,sd,0,sd,Menos de 20
12192,LC-2020-0610647,2020,11,13,2020-11-13,CICLISTA,Varon,57,sd,Entre 41-60
12193,LC-2020-0610792,2020,11,13,2020-11-13,MOTO,Varon,31,sd, Entre 21- 40
12194,LC-2020-0612469,2020,11,13,2020-11-13,MOTO,SD,43,sd,Entre 41-60
12195,LC-2020-0612678,2020,11,13,2020-11-13,CICLISTA,Mujer,21,sd, Entre 21- 40
12196,LC-2020-0613201,2020,11,14,2020-11-14,CICLISTA,Varon,0,sd,Menos de 20
12197,LC-2020-0614283,2020,11,15,2020-11-15,MOTO,Varon,30,sd, Entre 21- 40
12198,LC-2020-0619055,2020,11,18,2020-11-18,MOTO,Varon,18,sd,Menos de 20
12199,LC-2020-0631461,2020,11,26,2020-11-26,SD,Varon,38,sd, Entre 21- 40
12200,LC-2020-0631631,2020,11,26,2020-11-26,PEATON,varon,23,GRAVE, Entre 21- 40
12201,LC-2020-0631631,2020,11,26,2020-11-26,PEATON,Mujer,40,sd,Entre 41-60
12202,LC-2020-0632923,2020,11,27,2020-11-27,CICLISTA,Varon,19,sd,Menos de 20
12203,LC-2020-0633699,2020,11,28,2020-11-28,AUTO,Varon,30,sd, Entre 21- 40
12204,LC-2020-0635234,2020,11,29,2020-11-29,SD,SD,0,sd,Menos de 20
12205,LC-2020-0639510,2020,12,2,2020-12-02,TRANSPORTE PUBLICO,Mujer,34,sd, Entre 21- 40
12206,LC-2020-0642470,2020,12,3,2020-12-03,MOTO,Varon,28,sd, Entre 21- 40
12207,LC-2020-0643991,2020,12,4,2020-12-04,SD,Varon,34,sd, Entre 21- 40
12208,LC-2020-0643991,2020,12,4,2020-12-04,SD,sd,0,sd,Menos de 20
12209,LC-2020-0643991,2020,12,4,2020-12-04,SD,Mujer,31,sd, Entre 21- 40
12210,LC-2020-0644840,2020,12,5,2020-12-05,SD,Varon,52,sd,Entre 41-60
12211,LC-2020-0658269,2020,12,14,2020-12-14,SD,Mujer,26,sd, Entre 21- 40
12212,LC-2020-0659505,2020,12,15,2020-12-15,SD,Varon,43,sd,Entre 41-60
12213,LC-2020-0664886,2020,12,18,2020-12-18,SD,Varon,44,sd,Entre 41-60
12214,LC-2020-0665158,2020,12,18,2020-12-18,SD,Varon,61,sd,Entre 61-80
12215,LC-2020-0668191,2020,12,20,2020-12-20,SD,Mujer,24,sd, Entre 21- 40
12216,LC-2020-0668191,2020,12,20,2020-12-20,SD,Varon,34,sd, Entre 21- 40
12217,LC-2020-0673064,2020,12,23,2020-12-23,SD,Mujer,28,sd, Entre 21- 40
12218,LC-2020-0677168,2020,12,27,2020-12-27,SD,Mujer,40,sd,Entre 41-60
12219,LC-2020-0677168,2020,12,27,2020-12-27,SD,Mujer,48,sd,Entre 41-60
12220,LC-2020-0677168,2020,12,27,2020-12-27,SD,Varon,56,sd,Entre 41-60
12221,LC-2020-0681124,2020,12,29,2020-12-29,SD,Mujer,48,sd,Entre 41-60
12222,LC-2020-0681124,2020,12,29,2020-12-29,SD,Varon,14,sd,Menos de 20
12223,LC-2020-0683770,2020,12,30,2020-12-30,SD,Varon,22,sd, Entre 21- 40
12224,LC-2020-0001446,2020,1,2,2020-01-02,MOTO,Varon,28,sd, Entre 21- 40
12225,LC-2020-0004110,2020,1,3,2020-01-03,MOTO,Varon,21,sd, Entre 21- 40
12226,LC-2020-0019619,2020,1,9,2020-01-09,MOTO,Varon,28,sd, Entre 21- 40
12227,LC-2020-0024721,2020,1,12,2020-01-12,CICLISTA,Varon,29,sd, Entre 21- 40
12228,LC-2020-0026159,2020,1,13,2020-01-13,SD,Mujer,52,GRAVE,Entre 41-60
12229,LC-2020-0028312,2020,1,14,2020-01-14,SD,Varon,33,sd, Entre 21- 40
12230,LC-2020-0033885,2020,1,16,2020-01-16,MOTO,Varon,27,sd, Entre 21- 40
12231,LC-2020-0040692,2020,1,20,2020-01-20,CAMION,Varon,40,sd,Entre 41-60
12232,LC-2020-0041859,2020,1,20,2020-01-20,TAXI,Varon,54,sd,Entre 41-60
12233,LC-2020-0051160,2020,1,24,2020-01-24,MOTO,Varon,40,sd,Entre 41-60
12234,LC-2020-0054720,2020,1,27,2020-01-27,CICLISTA,Varon,22,sd, Entre 21- 40
12235,LC-2020-0059849,2020,1,28,2020-01-28,CICLISTA,Varon,0,sd,Menos de 20
12236,LC-2020-0061104,2020,1,29,2020-01-29,AUTO,SD,0,sd,Menos de 20
12237,LC-2020-0062093,2020,1,29,2020-01-29,MOTO,Varon,32,sd, Entre 21- 40
12238,LC-2020-0073335,2020,2,4,2020-02-04,PEATON,SD,0,sd,Menos de 20
12239,LC-2020-0075065,2020,2,4,2020-02-04,UTILITARIO,Varon,54,sd,Entre 41-60
12240,LC-2020-0077059,2020,2,5,2020-02-05,PEATON,SD,0,sd,Menos de 20
12241,LC-2020-0079093,2020,2,6,2020-02-06,TRANSPORTE PUBLICO,Mujer,77,sd,Entre 61-80
12242,LC-2020-0083785,2020,2,8,2020-02-08,MOTO,SD,0,sd,Menos de 20
12243,LC-2020-0085597,2020,2,9,2020-02-09,MOTO,Varon,23,sd, Entre 21- 40
12244,LC-2020-0089372,2020,2,11,2020-02-11,PEATON,Mujer,38,sd, Entre 21- 40
12245,LC-2020-0092467,2020,2,12,2020-02-12,MOTO,Varon,23,sd, Entre 21- 40
12246,LC-2020-0095119,2020,2,13,2020-02-13,MOTO,Varon,32,sd, Entre 21- 40
12247,LC-2020-0095734,2020,2,13,2020-02-13,TRANSPORTE PUBLICO,Mujer,76,sd,Entre 61-80
12248,LC-2020-0100220,2020,2,15,2020-02-15,MOTO,Varon,27,sd, Entre 21- 40
12249,LC-2020-0102228,2020,2,16,2020-02-16,SD,Varon,20,sd, Entre 21- 40
12250,LC-2020-0108507,2020,2,19,2020-02-19,SD,SD,0,sd,Menos de 20
12251,LC-2020-0110783,2020,2,20,2020-02-20,MOTO,Varon,32,sd, Entre 21- 40
12252,LC-2020-0111930,2020,2,20,2020-02-20,CICLISTA,Varon,59,sd,Entre 41-60
12253,LC-2020-0115054,2020,2,21,2020-02-21,CICLISTA,Varon,29,sd, Entre 21- 40
12254,LC-2020-0117097,2020,2,22,2020-02-22,SD,SD,0,sd,Menos de 20
12255,LC-2020-0117143,2020,2,22,2020-02-22,CICLISTA,Mujer,54,sd,Entre 41-60
12256,LC-2020-0125853,2020,2,27,2020-02-27,MOTO,SD,22,sd, Entre 21- 40
12257,LC-2020-0130609,2020,2,29,2020-02-29,SD,Varon,41,sd,Entre 41-60
12258,LC-2020-0142597,2020,3,5,2020-03-05,CICLISTA,Mujer,60,sd,Entre 61-80
12259,LC-2020-0142642,2020,3,5,2020-03-05,MOTO,Varon,27,sd, Entre 21- 40
12260,LC-2020-0148290,2020,3,7,2020-03-07,MOTO,Mujer,22,sd, Entre 21- 40
12261,LC-2020-0151634,2020,3,9,2020-03-09,PEATON,Varon,43,sd,Entre 41-60
12262,LC-2020-0193291,2020,4,9,2020-04-09,MOTO,Varon,27,GRAVE, Entre 21- 40
12263,LC-2020-0204105,2020,4,20,2020-04-20,MOTO,Varon,44,sd,Entre 41-60
12264,LC-2020-0220897,2020,4,29,2020-04-29,PEATON,Varon,45,sd,Entre 41-60
12265,LC-2020-0250443,2020,5,20,2020-05-20,CICLISTA,Varon,33,sd, Entre 21- 40
12266,LC-2020-0261988,2020,5,27,2020-05-27,SD,SD,0,sd,Menos de 20
12267,LC-2020-0479422,2020,8,14,2020-08-14,CICLISTA,Mujer,34,sd, Entre 21- 40
12268,LC-2020-0568586,2020,10,16,2020-10-16,SD,SD,0,sd,Menos de 20
12269,LC-2020-0583220,2020,10,26,2020-10-26,MOTO,Varon,43,sd,Entre 41-60
12270,LC-2020-0018828,2020,1,9,2020-01-09,PEATON,Mujer,8,sd,Menos de 20
12271,LC-2020-0027451,2020,1,13,2020-01-13,SD,Varon,20,sd, Entre 21- 40
12272,LC-2020-0029661,2020,1,14,2020-01-14,PEATON,Mujer,36,sd, Entre 21- 40
12273,LC-2020-0042248,2020,1,21,2020-01-21,MOTO,Varon,27,sd, Entre 21- 40
12274,LC-2020-0049173,2020,1,23,2020-01-23,AUTO,Mujer,41,sd,Entre 41-60
12275,LC-2020-0076522,2020,2,5,2020-02-05,UTILITARIO,Mujer,42,sd,Entre 41-60
12276,LC-2020-0147867,2020,3,7,2020-03-07,PEATON,sd,0,sd,Menos de 20
12277,LC-2020-0195663,2020,4,12,2020-04-12,SD,SD,0,sd,Menos de 20
12278,LC-2020-0479539,2020,8,14,2020-08-14,AUTO,Varon,51,sd,Entre 41-60
12279,LC-2020-0517612,2020,9,12,2020-09-12,AUTO,Varon,42,sd,Entre 41-60
12280,LC-2020-0531271,2020,9,22,2020-09-22,SD,SD,0,sd,Menos de 20
12281,LC-2020-0531645,2020,9,22,2020-09-22,MOTO,Varon,53,sd,Entre 41-60
12282,LC-2020-0591679,2020,11,1,2020-11-01,TAXI,Varon,49,sd,Entre 41-60
12283,LC-2020-0591679,2020,11,1,2020-11-01,TAXI,Mujer,47,sd,Entre 41-60
12284,LC-2020-0591679,2020,11,1,2020-11-01,TAXI,Varon,43,sd,Entre 41-60
12285,LC-2020-0602462,2020,11,8,2020-11-08,SD,Varon,29,sd, Entre 21- 40
12286,LC-2020-0610916,2020,11,13,2020-11-13,TRANSPORTE PUBLICO,SD,0,sd,Menos de 20
12287,LC-2020-0023539,2020,1,11,2020-01-11,CICLISTA,Varon,39,sd, Entre 21- 40
12288,LC-2020-0026647,2020,1,13,2020-01-13,TAXI,Mujer,30,sd, Entre 21- 40
12289,LC-2020-0032427,2020,1,16,2020-01-16,AUTO,Varon,59,sd,Entre 41-60
12290,LC-2020-0051278,2020,1,24,2020-01-24,PEATON,Varon,5,sd,Menos de 20
12291,LC-2020-0073731,2020,2,4,2020-02-04,MOTO,Varon,28,sd, Entre 21- 40
12292,LC-2020-0100371,2020,2,15,2020-02-15,CICLISTA,Varon,36,sd, Entre 21- 40
12293,LC-2020-0104359,2020,2,17,2020-02-17,PEATON,Mujer,50,sd,Entre 41-60
12294,LC-2020-0114400,2020,2,21,2020-02-21,SD,Mujer,36,sd, Entre 21- 40
12295,LC-2020-0115291,2020,2,21,2020-02-21,CICLISTA,SD,0,sd,Menos de 20
12296,LC-2020-0125713,2020,2,27,2020-02-27,AUTO,Mujer,38,sd, Entre 21- 40
12297,LC-2020-0126774,2020,2,27,2020-02-27,MOTO,Varon,56,sd,Entre 41-60
12298,LC-2020-0127238,2020,2,27,2020-02-27,AUTO,Mujer,41,sd,Entre 41-60
12299,LC-2020-0129922,2020,2,28,2020-02-28,PEATON,Varon,60,sd,Entre 61-80
12300,LC-2020-0130596,2020,2,29,2020-02-29,MOTO,Varon,40,sd,Entre 41-60
12301,LC-2020-0133088,2020,3,2,2020-03-02,MOTO,Varon,49,GRAVE,Entre 41-60
12302,LC-2020-0143217,2020,3,5,2020-03-05,MOTO,Varon,23,sd, Entre 21- 40
12303,LC-2020-0144204,2020,3,5,2020-03-05,MOTO,Varon,31,sd, Entre 21- 40
12304,LC-2020-0144534,2020,3,5,2020-03-05,CICLISTA,Varon,29,sd, Entre 21- 40
12305,LC-2020-0145630,2020,3,6,2020-03-06,CICLISTA,Varon,27,SD, Entre 21- 40
12306,LC-2020-0146840,2020,3,6,2020-03-06,MOTO,Varon,39,sd, Entre 21- 40
12307,LC-2020-0163995,2020,3,13,2020-03-13,AUTO,Mujer,46,sd,Entre 41-60
12308,LC-2020-0167227,2020,3,16,2020-03-16,MOTO,Varon,44,sd,Entre 41-60
12309,LC-2020-0168895,2020,3,16,2020-03-16,MOTO,Varon,46,sd,Entre 41-60
12310,LC-2020-0190537,2020,4,6,2020-04-06,PEATON,sd,0,sd,Menos de 20
12311,LC-2020-0191382,2020,4,7,2020-04-07,UTILITARIO,Varon,55,sd,Entre 41-60
12312,LC-2020-0219367,2020,4,28,2020-04-28,UTILITARIO,Varon,36,sd, Entre 21- 40
12313,LC-2020-0225166,2020,5,3,2020-05-03,MOVIL,SD,0,sd,Menos de 20
12314,LC-2020-0251135,2020,5,21,2020-05-21,MOTO,Varon,36,sd, Entre 21- 40
12315,LC-2020-0251135,2020,5,21,2020-05-21,MOTO,varon,34,SD, Entre 21- 40
12316,LC-2020-0252406,2020,5,21,2020-05-21,MOTO,Varon,47,sd,Entre 41-60
12317,LC-2020-0295241,2020,6,11,2020-06-11,MOTO,Varon,41,sd,Entre 41-60
12318,LC-2020-0433614,2020,7,14,2020-07-14,MOTO,Varon,45,sd,Entre 41-60
12319,LC-2020-0435936,2020,7,15,2020-07-15,AUTO,Varon,43,sd,Entre 41-60
12320,LC-2020-0437858,2020,7,16,2020-07-16,MOTO,Varon,22,sd, Entre 21- 40
12321,LC-2020-0462562,2020,8,3,2020-08-03,CAMION,Varon,35,sd, Entre 21- 40
12322,LC-2020-0465766,2020,8,5,2020-08-05,UTILITARIO,Varon,24,sd, Entre 21- 40
12323,LC-2020-0487257,2020,8,20,2020-08-20,CICLISTA,Varon,38,sd, Entre 21- 40
12324,LC-2020-0487580,2020,8,20,2020-08-20,TRANSPORTE PUBLICO,Mujer,51,sd,Entre 41-60
12325,LC-2020-0494758,2020,8,26,2020-08-26,CICLISTA,Varon,49,sd,Entre 41-60
12326,LC-2020-0516590,2020,9,11,2020-09-11,MOTO,Varon,0,sd,Menos de 20
12327,LC-2020-0518875,2020,9,14,2020-09-14,MOTO,Mujer,23,sd, Entre 21- 40
12328,LC-2020-0539605,2020,9,28,2020-09-28,CICLISTA,Mujer,26,sd, Entre 21- 40
12329,LC-2020-0560642,2020,10,10,2020-10-10,MOTO,SD,28,sd, Entre 21- 40
12330,LC-2020-0563571,2020,10,13,2020-10-13,MOTO,Varon,40,sd,Entre 41-60
12331,LC-2020-0567022,2020,10,15,2020-10-15,PEATON,Mujer,80,GRAVE,Más de 80
12332,LC-2020-0575510,2020,10,21,2020-10-21,SD,SD,0,sd,Menos de 20
12333,LC-2020-0576070,2020,10,21,2020-10-21,SD,Varon,33,sd, Entre 21- 40
12334,LC-2020-0577547,2020,10,22,2020-10-22,SD,Mujer,29,sd, Entre 21- 40
12335,LC-2020-0579817,2020,10,24,2020-10-24,SD,SD,0,sd,Menos de 20
12336,LC-2020-0582892,2020,10,26,2020-10-26,MOTO,Varon,31,sd, Entre 21- 40
12337,LC-2020-0607839,2020,11,11,2020-11-11,MOTO,Varon,39,sd, Entre 21- 40
12338,LC-2020-0637334,2020,11,30,2020-11-30,MOTO,Varon,51,sd,Entre 41-60
12339,LC-2020-0638351,2020,12,1,2020-12-01,UTILITARIO,Varon,36,sd, Entre 21- 40
12340,LC-2020-0639024,2020,12,1,2020-12-01,SD,Varon,24,sd, Entre 21- 40
12341,LC-2020-0651179,2020,12,10,2020-12-10,SD,Varon,46,sd,Entre 41-60
12342,LC-2020-0663967,2020,12,17,2020-12-17,SD,Mujer,39,sd, Entre 21- 40
