Id,Fecha,Aaa,Mes_x,Día_x,Día semana,Hora,Num víctimas,Participantes,Acusado,Victima,Sexo,Edad victima,Rango etario,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Xy (caba),Coordenada x,Coordenada y,Pos x,Pos y
LC-2019-0018500,1900-01-01,2019,1,9,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0018518,1900-01-01,2019,1,9,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0018592,1900-01-01,2019,1,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0018630,1900-01-01,2019,1,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0018751,1900-01-01,2019,1,9,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0021352,1900-01-01,2019,1,9,,,,,,,Varon,18,Menos de 20,,,,,,,,,,,,
LC-2019-0022439,1900-01-01,2019,1,9,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0030754,1900-01-01,2019,1,9,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0031883,1900-01-01,2019,1,9,,,,,,,Mujer,55,Entre 41-60,,,,,,,,,,,,
LC-2019-0018873,1900-01-01,2019,1,10,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2019-0019243,1900-01-01,2019,1,10,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0020257,1900-01-01,2019,1,10,,,,,,,Mujer,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0020260,1900-01-01,2019,1,10,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0020420,1900-01-01,2019,1,10,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0020451,1900-01-01,2019,1,10,,,,,,,Varon,54,Entre 41-60,,,,,,,,,,,,
LC-2019-0020496,1900-01-01,2019,1,10,,,,,,,Mujer,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0020569,1900-01-01,2019,1,10,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0020951,1900-01-01,2019,1,10,,,,,,,Varon,12,Menos de 20,,,,,,,,,,,,
LC-2019-0020989,1900-01-01,2019,1,10,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021079,1900-01-01,2019,1,10,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021335,1900-01-01,2019,1,10,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021415,1900-01-01,2019,1,10,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0093543,1900-01-01,2019,1,10,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021365,1900-01-01,2019,1,11,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0021365,1900-01-01,2019,1,11,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0021365,1900-01-01,2019,1,11,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021434,1900-01-01,2019,1,11,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0021709,1900-01-01,2019,1,11,,,,,,,Varon,60,Entre 61-80,,,,,,,,,,,,
LC-2019-0021896,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0021896,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0022026,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0022105,1900-01-01,2019,1,11,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0022106,1900-01-01,2019,1,11,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0022174,1900-01-01,2019,1,11,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2019-0022256,1900-01-01,2019,1,11,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0022273,1900-01-01,2019,1,11,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0022275,1900-01-01,2019,1,11,,,,,,,Mujer,54,Entre 41-60,,,,,,,,,,,,
LC-2019-0022298,1900-01-01,2019,1,11,,,,,,,Mujer,67,Entre 61-80,,,,,,,,,,,,
LC-2019-0022348,1900-01-01,2019,1,11,,,,,,,Mujer,74,Entre 61-80,,,,,,,,,,,,
LC-2019-0022492,1900-01-01,2019,1,11,,,,,,,Mujer,64,Entre 61-80,,,,,,,,,,,,
LC-2019-0022559,1900-01-01,2019,1,11,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0022606,1900-01-01,2019,1,11,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0022650,1900-01-01,2019,1,11,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0022670,1900-01-01,2019,1,11,,,,,,,Mujer,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0022774,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0022790,1900-01-01,2019,1,11,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0023022,1900-01-01,2019,1,11,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023164,1900-01-01,2019,1,11,,,,,,,Mujer,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0023309,1900-01-01,2019,1,11,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0023360,1900-01-01,2019,1,11,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023362,1900-01-01,2019,1,11,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0023485,1900-01-01,2019,1,11,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023488,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0023539,1900-01-01,2019,1,11,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0023555,1900-01-01,2019,1,11,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023599,1900-01-01,2019,1,11,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0023727,1900-01-01,2019,1,11,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024103,1900-01-01,2019,1,11,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0024454,1900-01-01,2019,1,11,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0032150,1900-01-01,2019,1,11,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0040263,1900-01-01,2019,1,11,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0687058,1900-01-01,2019,1,11,,,,,,,varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0688515,1900-01-01,2019,1,11,,,,,,,varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023692,1900-01-01,2019,1,12,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023692,1900-01-01,2019,1,12,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023777,1900-01-01,2019,1,12,,,,,,,Varon,52,Entre 41-60,,,,,,,,,,,,
LC-2019-0023860,1900-01-01,2019,1,12,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023860,1900-01-01,2019,1,12,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023868,1900-01-01,2019,1,12,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023906,1900-01-01,2019,1,12,,,,,,,Mujer,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023906,1900-01-01,2019,1,12,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023906,1900-01-01,2019,1,12,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0023906,1900-01-01,2019,1,12,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0023906,1900-01-01,2019,1,12,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024132,1900-01-01,2019,1,12,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0024257,1900-01-01,2019,1,12,,,,,,,Mujer,70,Entre 61-80,,,,,,,,,,,,
LC-2019-0024265,1900-01-01,2019,1,12,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024269,1900-01-01,2019,1,12,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024408,1900-01-01,2019,1,12,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024465,1900-01-01,2019,1,12,,,,,,,Varon,47,Entre 41-60,,,,,,,,,,,,
LC-2019-0024488,1900-01-01,2019,1,12,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2019-0024600,1900-01-01,2019,1,12,,,,,,,Mujer,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024719,1900-01-01,2019,1,12,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024752,1900-01-01,2019,1,12,,,,,,,Varon,54,Entre 41-60,,,,,,,,,,,,
LC-2019-0024755,1900-01-01,2019,1,12,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024755,1900-01-01,2019,1,12,,,,,,,Mujer,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0024778,1900-01-01,2019,1,12,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025473,1900-01-01,2019,1,12,,,,,,,Varon,75,Entre 61-80,,,,,,,,,,,,
LC-2019-0033162,1900-01-01,2019,1,12,,,,,,,Mujer,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0267484,1900-01-01,2019,1,12,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0757409,1900-01-01,2019,1,12,,,,,,,varon,59,Entre 41-60,,,,,,,,,,,,
LC-2019-0024930,1900-01-01,2019,1,13,,,,,,,Varon,73,Entre 61-80,,,,,,,,,,,,
LC-2019-0025033,1900-01-01,2019,1,13,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0025067,1900-01-01,2019,1,13,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025088,1900-01-01,2019,1,13,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0025109,1900-01-01,2019,1,13,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0025109,1900-01-01,2019,1,13,,,,,,,Mujer,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0025134,1900-01-01,2019,1,13,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025154,1900-01-01,2019,1,13,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025411,1900-01-01,2019,1,13,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025411,1900-01-01,2019,1,13,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025411,1900-01-01,2019,1,13,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0642028,1900-01-01,2019,10,14,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025428,1900-01-01,2019,1,13,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0025428,1900-01-01,2019,1,13,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0025548,1900-01-01,2019,1,13,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025548,1900-01-01,2019,1,13,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0378357,1900-01-01,2019,6,18,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025730,1900-01-01,2019,1,13,,,,,,,Varon,64,Entre 61-80,,,,,,,,,,,,
LC-2019-0025730,1900-01-01,2019,1,13,,,,,,,Varon,64,Entre 61-80,,,,,,,,,,,,
LC-2019-0052617,1900-01-01,2019,1,13,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0052617,1900-01-01,2019,1,13,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025021,1900-01-01,2019,1,13,,,,,,,varon,74,Entre 61-80,,,,,,,,,,,,
LC-2019-0025831,1900-01-01,2019,1,14,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025831,1900-01-01,2019,1,14,,,,,,,Mujer,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0025841,1900-01-01,2019,1,14,,,,,,,Mujer,48,Entre 41-60,,,,,,,,,,,,
LC-2019-0025841,1900-01-01,2019,1,14,,,,,,,Mujer,48,Entre 41-60,,,,,,,,,,,,
LC-2019-0026116,1900-01-01,2019,1,14,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0026619,1900-01-01,2019,1,14,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0026635,1900-01-01,2019,1,14,,,,,,,Mujer,20, Entre 21- 40,,,,,,,,,,,,
LC-2019-0026635,1900-01-01,2019,1,14,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2019-0027065,1900-01-01,2019,1,14,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0027083,1900-01-01,2019,1,14,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0027156,1900-01-01,2019,1,14,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0027204,1900-01-01,2019,1,14,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0027208,1900-01-01,2019,1,14,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0027290,1900-01-01,2019,1,14,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0027336,1900-01-01,2019,1,14,,,,,,,Varon,60,Entre 61-80,,,,,,,,,,,,
LC-2019-0027551,1900-01-01,2019,1,14,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0027620,1900-01-01,2019,1,14,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0027679,1900-01-01,2019,1,14,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0027748,1900-01-01,2019,1,14,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0027769,1900-01-01,2019,1,14,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0027969,1900-01-01,2019,1,14,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0028124,1900-01-01,2019,1,14,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0028203,1900-01-01,2019,1,14,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028228,1900-01-01,2019,1,14,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0028228,1900-01-01,2019,1,14,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0028384,1900-01-01,2019,1,14,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028499,1900-01-01,2019,1,14,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028597,1900-01-01,2019,1,14,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028635,1900-01-01,2019,1,14,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0028641,1900-01-01,2019,1,14,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028794,1900-01-01,2019,1,14,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030752,1900-01-01,2019,1,14,,,,,,,Mujer,60,Entre 61-80,,,,,,,,,,,,
LC-2019-0033421,1900-01-01,2019,1,14,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028657,1900-01-01,2019,1,15,,,,,,,Mujer,59,Entre 41-60,,,,,,,,,,,,
LC-2019-0028657,1900-01-01,2019,1,15,,,,,,,Varon,59,Entre 41-60,,,,,,,,,,,,
LC-2019-0028657,1900-01-01,2019,1,15,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0028702,1900-01-01,2019,1,15,,,,,,,Varon,18,Menos de 20,,,,,,,,,,,,
LC-2019-0028702,1900-01-01,2019,1,15,,,,,,,Varon,18,Menos de 20,,,,,,,,,,,,
LC-2019-0028731,1900-01-01,2019,1,15,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0304750,1900-01-01,2019,5,15,,,,,,,Varon,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0028731,1900-01-01,2019,1,15,,,,,,,Mujer,7,Menos de 20,,,,,,,,,,,,
LC-2019-0304750,1900-01-01,2019,5,15,,,,,,,Varon,58,Entre 41-60,,,,,,,,,,,,
LC-2019-0028796,1900-01-01,2019,1,15,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0029010,1900-01-01,2019,1,15,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0029065,1900-01-01,2019,1,15,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0029065,1900-01-01,2019,1,15,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0193078,1900-01-01,2019,3,28,,,,,,,Mujer,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0029336,1900-01-01,2019,1,15,,,,,,,Varon,67,Entre 61-80,,,,,,,,,,,,
LC-2019-0029346,1900-01-01,2019,1,15,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2019-0029347,1900-01-01,2019,1,15,,,,,,,Varon,62,Entre 61-80,,,,,,,,,,,,
LC-2019-0029367,1900-01-01,2019,1,15,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0029566,1900-01-01,2019,1,15,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030128,1900-01-01,2019,1,15,,,,,,,Mujer,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030272,1900-01-01,2019,1,15,,,,,,,Mujer,57,Entre 41-60,,,,,,,,,,,,
LC-2019-0030300,1900-01-01,2019,1,15,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0030352,1900-01-01,2019,1,15,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2019-0221536,1900-01-01,2019,4,9,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0030566,1900-01-01,2019,1,15,,,,,,,Varon,63,Entre 61-80,,,,,,,,,,,,
LC-2019-0030574,1900-01-01,2019,1,15,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0030658,1900-01-01,2019,1,15,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030786,1900-01-01,2019,1,15,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030792,1900-01-01,2019,1,15,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0030793,1900-01-01,2019,1,15,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0030858,1900-01-01,2019,1,15,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0028731,1900-01-01,2019,1,15,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0035369,1900-01-01,2019,1,15,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0031071,1900-01-01,2019,1,16,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0031424,1900-01-01,2019,1,16,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0031634,1900-01-01,2019,1,16,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0031641,1900-01-01,2019,1,16,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0032487,1900-01-01,2019,1,16,,,,,,,Mujer,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0032487,1900-01-01,2019,1,16,,,,,,,Mujer,40,Entre 41-60,,,,,,,,,,,,
LC-2019-0032605,1900-01-01,2019,1,16,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2019-0032607,1900-01-01,2019,1,16,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2019-0032657,1900-01-01,2019,1,16,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0032657,1900-01-01,2019,1,16,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0032834,1900-01-01,2019,1,16,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0032903,1900-01-01,2019,1,16,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033174,1900-01-01,2019,1,16,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033180,1900-01-01,2019,1,16,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033263,1900-01-01,2019,1,16,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033333,1900-01-01,2019,1,16,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033368,1900-01-01,2019,1,16,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0033399,1900-01-01,2019,1,16,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0033412,1900-01-01,2019,1,16,,,,,,,Mujer,66,Entre 61-80,,,,,,,,,,,,
LC-2019-0033440,1900-01-01,2019,1,16,,,,,,,Mujer,6,Menos de 20,,,,,,,,,,,,
LC-2019-0033459,1900-01-01,2019,1,16,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0033489,1900-01-01,2019,1,16,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2019-0033593,1900-01-01,2019,1,16,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0037717,1900-01-01,2019,1,16,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0043540,1900-01-01,2019,1,16,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0033646,1900-01-01,2019,1,17,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0033821,1900-01-01,2019,1,17,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0033845,1900-01-01,2019,1,17,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0034229,1900-01-01,2019,1,17,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0034229,1900-01-01,2019,1,17,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0034229,1900-01-01,2019,1,17,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0034229,1900-01-01,2019,1,17,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0034601,1900-01-01,2019,1,17,,,,,,,Varon,66,Entre 61-80,,,,,,,,,,,,
LC-2019-0034601,1900-01-01,2019,1,17,,,,,,,Varon,66,Entre 61-80,,,,,,,,,,,,
LC-2019-0034710,1900-01-01,2019,1,17,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2019-0034889,1900-01-01,2019,1,17,,,,,,,Varon,80,Más de 80,,,,,,,,,,,,
LC-2019-0034914,1900-01-01,2019,1,17,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2019-0034915,1900-01-01,2019,1,17,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2019-0034987,1900-01-01,2019,1,17,,,,,,,Varon,48,Entre 41-60,,,,,,,,,,,,
LC-2019-0035011,1900-01-01,2019,1,17,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2019-0035269,1900-01-01,2019,1,17,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0035598,1900-01-01,2019,1,17,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0035702,1900-01-01,2019,1,17,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2019-0035843,1900-01-01,2019,1,17,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2019-0035861,1900-01-01,2019,1,17,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2019-0035884,1900-01-01,2019,1,17,,,,,,,Mujer,65,Entre 61-80,,,,,,,,,,,,
LC-2019-0035947,1900-01-01,2019,1,17,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036035,1900-01-01,2019,1,17,,,,,,,Mujer,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036051,1900-01-01,2019,1,17,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036157,1900-01-01,2019,1,17,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036172,1900-01-01,2019,1,17,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036233,1900-01-01,2019,1,17,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0036257,1900-01-01,2019,1,17,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2019-0045960,1900-01-01,2019,1,17,,,,,,,Mujer,66,Entre 61-80,,,,,,,,,,,,
LC-2019-0033624,1900-01-01,2019,1,17,,,,,,,varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036239,1900-01-01,2019,1,18,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036324,1900-01-01,2019,1,18,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036508,1900-01-01,2019,1,18,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2019-0036547,1900-01-01,2019,1,18,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0036547,1900-01-01,2019,1,18,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2019-0036762,1900-01-01,2019,1,18,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2019-0037490,1900-01-01,2019,1,18,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0037547,1900-01-01,2019,1,18,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2019-0037563,1900-01-01,2019,1,18,,,,,,,Mujer,71,Entre 61-80,,,,,,,,,,,,
LC-2019-0037776,1900-01-01,2019,1,18,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2019-0037791,1900-01-01,2019,1,18,,,,,,,Mujer,67,Entre 61-80,,,,,,,,,,,,
